Location,_Location_latitude,_Location_longitude,_Location_altitude,_Location_precision,Ward No,Photo,Gender,Age,Got Help,Gov Capacity,neighbours,others,ngo/ingo,relatives,gov,local groups,not sure,Wait period,injured,lost relative,house destroyed/damaged,All: injured..houses destroyed/damaged,Affected: Other,New_Question,Imp: food,Imp:sanitation,Imp: emergency medical treatment,Imp: cash,Imp: tents,Imp: building materials,Imp: all of the above,not accesible: food supplies,not accessible: sanitation,not accessible: emergency supplies,Not accessible: cash,Not accessible: tents,Not accessible: building materials,Not accessible: All of the above,Top priority: foreign employmnet,Top priority: farm/business,Top priority: not sure,Top priority: education,Top priority: rebuilding,Top priority: employment,How do you think relief response could be improved next time,Any comments,start,end,today,username,simserial,subscriberid,deviceid,phonenumber,meta/instanceID,_uuid,_submission_time,_tags,_notes
28.203357 84.747048 0 2521.637939453125,28.203357,84.747048,0,2521.637939,7,n/a,____female,87,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T16:07:05.000+06:45,2015-12-30T16:08:15.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:cbfd90d0-deb4-4cc0-b4af-a137843835e3,cbfd90d0-deb4-4cc0-b4af-a137843835e3,2015-12-30T12:36:38,,
28.203357 84.747048 0 1524.22705078125,28.203357,84.747048,0,1524.227051,7,n/a,____female,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T16:05:55.000+06:45,2015-12-30T16:07:05.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:6b898e57-a5ae-4231-ba50-f61c061dd20b,6b898e57-a5ae-4231-ba50-f61c061dd20b,2015-12-30T12:36:36,,
28.203357 84.747048 2108.8 12.699999809265137,28.203357,84.747048,2108.8,12.69999981,7,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T16:03:56.000+06:45,2015-12-30T16:05:54.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:c3120f41-46b9-4386-ba37-f687236685c2,c3120f41-46b9-4386-ba37-f687236685c2,2015-12-30T12:36:34,,
28.203143 84.74508 1905.5 18.399999618530273,28.203143,84.74508,1905.5,18.39999962,7,n/a,____female,25,____yes,__no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T16:02:30.000+06:45,2015-12-30T16:03:55.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:aadb2f94-834c-44c5-a935-7c5e92341d5c,aadb2f94-834c-44c5-a935-7c5e92341d5c,2015-12-30T12:36:31,,
28.203153 84.745145 0 4062,28.203153,84.745145,0,4062,7,n/a,____female,45,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,cash would be better instead of materials,2015-12-30T15:59:58.000+06:45,2015-12-30T16:02:30.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f6a91c63-ba10-405d-bda7-c3802689348e,f6a91c63-ba10-405d-bda7-c3802689348e,2015-12-30T12:36:28,,
28.203153 84.745145 0 4062,28.203153,84.745145,0,4062,7,n/a,____female,26,____yes,__no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:58:55.000+06:45,2015-12-30T15:59:58.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:39fc3576-905e-4d60-8567-91cd9e766b1f,39fc3576-905e-4d60-8567-91cd9e766b1f,2015-12-30T12:36:18,,
28.203153 84.745145 0 4062,28.203153,84.745145,0,4062,7,n/a,____male,65,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:57:47.000+06:45,2015-12-30T15:58:54.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ec0c9785-ba71-4f88-a7b1-50221a78bf2e,ec0c9785-ba71-4f88-a7b1-50221a78bf2e,2015-12-30T12:36:16,,
28.203153 84.745145 0 4062,28.203153,84.745145,0,4062,7,n/a,____male,36,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,no idea,no comment,2015-12-30T15:56:36.000+06:45,2015-12-30T15:57:46.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:e2ebb1cd-696c-49f0-8f6f-f7946f3bf368,e2ebb1cd-696c-49f0-8f6f-f7946f3bf368,2015-12-30T12:36:14,,
28.203153 84.745145 0 4062,28.203153,84.745145,0,4062,7,n/a,____male,49,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:55:30.000+06:45,2015-12-30T15:56:36.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:862688ad-e605-4be5-8466-1d7c2e2ca609,862688ad-e605-4be5-8466-1d7c2e2ca609,2015-12-30T12:36:11,,
28.203153 84.745145 0 3428.431884765625,28.203153,84.745145,0,3428.431885,7,n/a,____female,45,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:54:25.000+06:45,2015-12-30T15:55:30.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:62af7313-fc2a-4012-bf0e-c21e342aacef,62af7313-fc2a-4012-bf0e-c21e342aacef,2015-12-30T12:36:09,,
28.203153 84.745145 0 2405.656982421875,28.203153,84.745145,0,2405.656982,7,n/a,____female,50,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:52:55.000+06:45,2015-12-30T15:54:25.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:a00c2f26-94a8-4586-a638-b29af039694a,a00c2f26-94a8-4586-a638-b29af039694a,2015-12-30T12:36:05,,
28.203153 84.745145 0 933.031982421875,28.203153,84.745145,0,933.0319824,7,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:51:15.000+06:45,2015-12-30T15:52:55.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:24733043-d3c7-4851-abc7-b50d7add6a2a,24733043-d3c7-4851-abc7-b50d7add6a2a,2015-12-30T12:36:03,,
28.203153 84.745145 1896.8 19.399999618530273,28.203153,84.745145,1896.8,19.39999962,7,n/a,____female,30,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:49:41.000+06:45,2015-12-30T15:51:15.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:62393b0f-a96e-48a5-9f09-63cb2e030c8e,62393b0f-a96e-48a5-9f09-63cb2e030c8e,2015-12-30T12:36:01,,
28.20381 84.74512 0 4062,28.20381,84.74512,0,4062,8,n/a,____female,40,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:48:43.000+06:45,2015-12-30T15:49:41.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:21606d5c-684f-4a26-961c-ab1506bbeb89,21606d5c-684f-4a26-961c-ab1506bbeb89,2015-12-30T12:35:59,,
28.20381 84.74512 0 3262.14794921875,28.20381,84.74512,0,3262.147949,5,n/a,____female,62,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:47:40.000+06:45,2015-12-30T15:48:42.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:e109e671-b215-4a47-99fd-ee5da05a4ea2,e109e671-b215-4a47-99fd-ee5da05a4ea2,2015-12-30T12:35:57,,
28.20381 84.74512 0 2355.778076171875,28.20381,84.74512,0,2355.778076,5,n/a,____male,75,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:46:19.000+06:45,2015-12-30T15:47:39.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:aa19f588-85a3-4dd2-a06e-27fba3a10978,aa19f588-85a3-4dd2-a06e-27fba3a10978,2015-12-30T12:35:55,,
28.20381 84.74512 0 2071.623046875,28.20381,84.74512,0,2071.623047,35,n/a,____female,35,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:44:35.000+06:45,2015-12-30T15:46:19.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f592d4e3-664d-44d7-a9b0-b4c5016eb69b,f592d4e3-664d-44d7-a9b0-b4c5016eb69b,2015-12-30T12:35:53,,
28.20381 84.74512 0 766.385009765625,28.20381,84.74512,0,766.3850098,7,n/a,____female,45,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:42:55.000+06:45,2015-12-30T15:44:34.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:c1ae1eea-b79f-4e1a-8a41-6ec4767c8b20,c1ae1eea-b79f-4e1a-8a41-6ec4767c8b20,2015-12-30T12:35:52,,
28.20381 84.74512 1993.3 19.200000762939453,28.20381,84.74512,1993.3,19.20000076,7,n/a,____female,35,____yes,__yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:41:45.000+06:45,2015-12-30T15:42:54.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:f906096d-e1e9-4b52-9212-6fbb77ce834e,f906096d-e1e9-4b52-9212-6fbb77ce834e,2015-12-30T12:35:50,,
28.203473 84.745282 1916.3 10.100000381469727,28.203473,84.745282,1916.3,10.10000038,7,n/a,____female,40,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:40:26.000+06:45,2015-12-30T15:41:44.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:e07c87d8-1587-4887-a082-b7f67d829390,e07c87d8-1587-4887-a082-b7f67d829390,2015-12-30T12:35:42,,
28.209772 84.749797 0 4062,28.209772,84.749797,0,4062,7,n/a,____male,54,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,should be fair and efficient,no comment,2015-12-30T15:36:52.000+06:45,2015-12-30T15:38:45.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:1db68529-64ca-476c-971e-04cef74004dd,1db68529-64ca-476c-971e-04cef74004dd,2015-12-30T12:35:31,,
28.209772 84.749797 0 4062,28.209772,84.749797,0,4062,7,n/a,____female,52,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ni idea,no,2015-12-30T15:35:30.000+06:45,2015-12-30T15:36:51.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ebe95d07-459e-4043-9f25-460d4bfe2064,ebe95d07-459e-4043-9f25-460d4bfe2064,2015-12-30T12:35:29,,
28.209772 84.749797 0 4062,28.209772,84.749797,0,4062,7,n/a,____male,39,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no,2015-12-30T15:11:04.000+06:45,2015-12-30T15:35:29.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:018f17e6-4a00-4108-b3da-74d47caa433c,018f17e6-4a00-4108-b3da-74d47caa433c,2015-12-30T12:35:26,,
28.209932 84.749695 2007.3 8.699999809265137,28.209932,84.749695,2007.3,8.699999809,7,n/a,____female,63,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no,2015-12-30T15:09:17.000+06:45,2015-12-30T15:11:04.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:30a43251-58c6-4221-ab8b-f3a3b07a79fb,30a43251-58c6-4221-ab8b-f3a3b07a79fb,2015-12-30T12:35:24,,
28.21001 84.74971 2009.4 7.5,28.21001,84.74971,2009.4,7.5,7,n/a,____male,19,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,should be fair,no comment,2015-12-30T15:07:48.000+06:45,2015-12-30T15:09:16.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:32800d49-1f24-47e0-994e-037575314a4d,32800d49-1f24-47e0-994e-037575314a4d,2015-12-30T11:37:07,,
28.209983 84.749742 2006.5 16.299999237060547,28.209983,84.749742,2006.5,16.29999924,7,n/a,____female,56,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,________1_8_we,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,no idea,no comment,2015-12-30T15:06:11.000+06:45,2015-12-30T15:07:48.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ea8756f6-4123-4e7b-b4aa-e959b1b6298f,ea8756f6-4123-4e7b-b4aa-e959b1b6298f,2015-12-30T11:37:04,,
28.202472 84.758522 176.1 23.399999618530273,28.202472,84.758522,176.1,23.39999962,7,n/a,____female,22,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,no udea,no comment,2015-12-30T15:04:36.000+06:45,2015-12-30T15:06:10.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:a475eca6-82e3-41d5-bfd4-55261fd4418d,a475eca6-82e3-41d5-bfd4-55261fd4418d,2015-12-30T11:36:58,,
28.209473 84.749778 1877.2 18.100000381469727,28.209473,84.749778,1877.2,18.10000038,7,n/a,____female,57,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no idea,no comments,2015-12-30T15:02:29.000+06:45,2015-12-30T15:04:35.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:L6HSednGsBLCTSWv,no phonenumber property in enketo,uuid:ff4cd28c-3202-4dad-9e1e-69964503408f,ff4cd28c-3202-4dad-9e1e-69964503408f,2015-12-30T11:36:53,,
28.203746 84.745046 0 1662,28.203746,84.745046,0,1662,7,n/a,____male,34,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No comments,No comments,2015-12-30T16:30:04.000+06:45,2015-12-30T16:32:18.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:762cf87f-65e7-4423-865c-e6402ff3f19f,762cf87f-65e7-4423-865c-e6402ff3f19f,2015-12-30T10:50:06,,
28.203746 84.745046 0 1662,28.203746,84.745046,0,1662,7,n/a,____female,70,____yes,__yes,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No comments,No comments,2015-12-30T16:14:43.000+06:45,2015-12-30T16:18:44.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:72f69a0d-82f6-436c-960e-9be5a70fec8d,72f69a0d-82f6-436c-960e-9be5a70fec8d,2015-12-30T10:50:04,,
28.203746 84.745046 0 1662,28.203746,84.745046,0,1662,7,n/a,____female,26,____yes,__yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,No idea,No comments,2015-12-30T16:13:25.000+06:45,2015-12-30T16:14:42.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:0aa55f4a-0004-4f6b-8f56-89945d119f74,0aa55f4a-0004-4f6b-8f56-89945d119f74,2015-12-30T10:30:43,,
28.203746 84.745046 0 1662,28.203746,84.745046,0,1662,7,n/a,____female,28,____yes,__yes,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,________1_8_we,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No comments,No comments,2015-12-30T16:11:59.000+06:45,2015-12-30T16:13:25.000+06:45,30/12/2015,n/a,no simserial property in enketo,no subscriberid property in enketo,enketo.kobotoolbox.org:AGrNBdY56BVAnV79,no phonenumber property in enketo,uuid:79abf90a-9ce6-4d70-a23f-42aae97e4c50,79abf90a-9ce6-4d70-a23f-42aae97e4c50,2015-12-30T10:30:41,,
